FIPS,County,State,Country,Date,lat,lon,Confirmed,Deaths,Confirmed,Active,Combined_Key
47063,Hamblen,Tennessee,US,2020-03-23 23:19:34,36.21990035,-83.26586179,3,0,0,0,"Hamblen, Tennessee, US"
47063,Hamblen,Tennessee,US,2020-03-27 22:14:55,36.21990035,-83.26586179,2,0,0,0,"Hamblen, Tennessee, US"
47063,Hamblen,Tennessee,US,2020-03-25 23:33:19,36.21990035,-83.26586179,2,0,0,0,"Hamblen, Tennessee, US"
47063,Hamblen,Tennessee,US,3/22/20 23:45,36.21990035,-83.26586179,2,0,0,0,"Hamblen, Tennessee, US"
47065,Hamilton,Tennessee,US,2020-03-25 23:33:19,35.17670231,-85.16652245,26,1,0,0,"Hamilton, Tennessee, US"
47065,Hamilton,Tennessee,US,2020-03-24 23:37:31,35.17670231,-85.16652245,8,0,0,0,"Hamilton, Tennessee, US"
47065,Hamilton,Tennessee,US,3/22/20 23:45,35.17670231,-85.16652245,8,0,0,0,"Hamilton, Tennessee, US"
47065,Hamilton,Tennessee,US,2020-03-26 23:48:35,35.17670231,-85.16652245,30,1,0,0,"Hamilton, Tennessee, US"
47065,Hamilton,Tennessee,US,2020-03-23 23:19:34,35.17670231,-85.16652245,12,0,0,0,"Hamilton, Tennessee, US"
47065,Hamilton,Tennessee,US,2020-03-27 22:14:55,35.17670231,-85.16652245,30,1,0,0,"Hamilton, Tennessee, US"
47067,Hancock,Tennessee,US,2020-03-27 22:14:55,36.52692871,-83.22375847,0,0,0,0,"Hancock, Tennessee, US"
47067,Hancock,Tennessee,US,2020-03-26 23:48:35,36.52692871,-83.22375847,0,0,0,0,"Hancock, Tennessee, US"
47067,Hancock,Tennessee,US,2020-03-24 23:37:31,36.52692871,-83.22375847,0,0,0,0,"Hancock, Tennessee, US"
47067,Hancock,Tennessee,US,2020-03-23 23:19:34,36.52692871,-83.22375847,0,0,0,0,"Hancock, Tennessee, US"
47067,Hancock,Tennessee,US,2020-03-25 23:33:19,36.52692871,-83.22375847,0,0,0,0,"Hancock, Tennessee, US"
47067,Hancock,Tennessee,US,3/22/20 23:45,36.52692871,-83.22375847,0,0,0,0,"Hancock, Tennessee, US"
47069,Hardeman,Tennessee,US,2020-03-24 23:37:31,35.20772017,-88.99161161,0,0,0,0,"Hardeman, Tennessee, US"
47069,Hardeman,Tennessee,US,2020-03-25 23:33:19,35.20772017,-88.99161161,0,0,0,0,"Hardeman, Tennessee, US"
47069,Hardeman,Tennessee,US,2020-03-23 23:19:34,35.20772017,-88.99161161,0,0,0,0,"Hardeman, Tennessee, US"
47069,Hardeman,Tennessee,US,2020-03-27 22:14:55,35.20772017,-88.99161161,0,0,0,0,"Hardeman, Tennessee, US"
47069,Hardeman,Tennessee,US,3/22/20 23:45,35.20772017,-88.99161161,0,0,0,0,"Hardeman, Tennessee, US"
47069,Hardeman,Tennessee,US,2020-03-26 23:48:35,35.20772017,-88.99161161,0,0,0,0,"Hardeman, Tennessee, US"
47071,Hardin,Tennessee,US,2020-03-26 23:48:35,35.19732531,-88.18593755,1,0,0,0,"Hardin, Tennessee, US"
47071,Hardin,Tennessee,US,2020-03-23 23:19:34,35.19732531,-88.18593755,1,0,0,0,"Hardin, Tennessee, US"
